"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","weight","age","empl"
"203675","2","June","English","1","44","1","Male","1","3","1","1","1","1","1","2","1","1","1","1","2","2","1","9","2","9","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","1","2","1",5.06451612903226,35,"Employed"
"203708","2","June","English","4","53","1","Male","1","3","1","3","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","2","2","9","9","2","1",4.38709677419355,35,"Employed"
"203708","2","June","English","4","53","1","Male","1","3","1","3","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","2","2","9","9","2","1",4.38709677419355,35,"Employed"
"203708","2","June","English","4","53","1","Male","1","3","1","3","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","2","2","9","9","2","1",4.38709677419355,35,"Employed"
"203708","2","June","English","4","53","1","Male","1","3","1","3","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","2","2","9","9","2","1",4.38709677419355,35,"Employed"
"203710","2","June","English","4"," 6","1","Female","3","3","1","2","1","1","1","2","1","1","1","1","1","2","9","3","1","3","2","1","2","2","3","1","2","2","3","6","2","2","1","2","1","1","1","4",3,19,"Employed"
"203710","2","June","English","4"," 6","1","Female","3","3","1","2","1","1","1","2","1","1","1","1","1","2","9","3","1","3","2","1","2","2","3","1","2","2","3","6","2","2","1","2","1","1","1","4",3,19,"Employed"
"203710","2","June","English","4"," 6","1","Female","3","3","1","2","1","1","1","2","1","1","1","1","1","2","9","3","1","3","2","1","2","2","3","1","2","2","3","6","2","2","1","2","1","1","1","4",3,19,"Employed"
"203722","2","June","English","3","12","2","Male","2","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","2","3","1","2","2","3","2","1","2","2","1","2","2","2","2","2","3","2","1",3.64516129032258,44,"Employed"
"203722","2","June","English","3","12","2","Male","2","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","2","3","1","2","2","3","2","1","2","2","1","2","2","2","2","2","3","2","1",3.64516129032258,44,"Employed"
"203722","2","June","English","3","12","2","Male","2","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","2","3","1","2","2","3","2","1","2","2","1","2","2","2","2","2","3","2","1",3.64516129032258,44,"Employed"
"203722","2","June","English","3","12","2","Male","2","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","2","3","1","2","2","3","2","1","2","2","1","2","2","2","2","2","3","2","1",3.64516129032258,44,"Employed"
"203723","2","June","English","2","39","1","Female","2","2","1","5","1","1","1","1","1","1","2","1","1","9","9","9","9","9","9","1","2","2","3","1","2","2","2","1","2","2","1","2","9","3","2","1",5.58064516129032,35,"Employed"
"203723","2","June","English","2","39","1","Female","2","2","1","5","1","1","1","1","1","1","2","1","1","9","9","9","9","9","9","1","2","2","3","1","2","2","2","1","2","2","1","2","9","3","2","1",5.58064516129032,35,"Employed"
"203723","2","June","English","2","39","1","Female","2","2","1","5","1","1","1","1","1","1","2","1","1","9","9","9","9","9","9","1","2","2","3","1","2","2","2","1","2","2","1","2","9","3","2","1",5.58064516129032,35,"Employed"
"203723","2","June","English","2","39","1","Female","2","2","1","5","1","1","1","1","1","1","2","1","1","9","9","9","9","9","9","1","2","2","3","1","2","2","2","1","2","2","1","2","9","3","2","1",5.58064516129032,35,"Employed"
"203723","2","June","English","2","39","1","Female","2","2","1","5","1","1","1","1","1","1","2","1","1","9","9","9","9","9","9","1","2","2","3","1","2","2","2","1","2","2","1","2","9","3","2","1",5.58064516129032,35,"Employed"
"203723","2","June","English","2","39","1","Female","2","2","1","5","1","1","1","1","1","1","2","1","1","9","9","9","9","9","9","1","2","2","3","1","2","2","2","1","2","2","1","2","9","3","2","1",5.58064516129032,35,"Employed"
"203724","2","June","English","3","37","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","2","3","1","9","3","9","3","1","2","2","3","1","2","2","3","6","2","2","2","2","2","3","2","4",2.58064516129032,33,"Employed"
"203724","2","June","English","3","37","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","2","3","1","9","3","9","3","1","2","2","3","1","2","2","3","6","2","2","2","2","2","3","2","4",2.58064516129032,33,"Employed"
"203724","2","June","English","3","37","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","2","3","1","9","3","9","3","1","2","2","3","1","2","2","3","6","2","2","2","2","2","3","2","4",2.58064516129032,33,"Employed"
"203729","2","July","English","1","34","2","Female","2","2","1","1","1","1","1","1","1","1","1","2","1","2","3","3","2","3","2","1","1","1","3","1","2","2","2","1","2","2","2","2","2","3","2","1",7.16129032258065,29,"Employed"
"203729","2","July","English","1","34","2","Female","2","2","1","1","1","1","1","1","1","1","1","2","1","2","3","3","2","3","2","1","1","1","3","1","2","2","2","1","2","2","2","2","2","3","2","1",7.16129032258065,29,"Employed"
"203729","2","July","English","1","34","2","Female","2","2","1","1","1","1","1","1","1","1","1","2","1","2","3","3","2","3","2","1","1","1","3","1","2","2","2","1","2","2","2","2","2","3","2","1",7.16129032258065,29,"Employed"
"203729","2","July","English","1","34","2","Female","2","2","1","1","1","1","1","1","1","1","1","2","1","2","3","3","2","3","2","1","1","1","3","1","2","2","2","1","2","2","2","2","2","3","2","1",7.16129032258065,29,"Employed"
"203729","2","July","English","1","34","2","Female","2","2","1","1","1","1","1","1","1","1","1","2","1","2","3","3","2","3","2","1","1","1","3","1","2","2","2","1","2","2","2","2","2","3","2","1",7.16129032258065,29,"Employed"
"203729","2","July","English","1","34","2","Female","2","2","1","1","1","1","1","1","1","1","1","2","1","2","3","3","2","3","2","1","1","1","3","1","2","2","2","1","2","2","2","2","2","3","2","1",7.16129032258065,29,"Employed"
"203729","2","July","English","1","34","2","Female","2","2","1","1","1","1","1","1","1","1","1","2","1","2","3","3","2","3","2","1","1","1","3","1","2","2","2","1","2","2","2","2","2","3","2","1",7.16129032258065,29,"Employed"
"203743","2","June","English","3"," 5","2","Male","1","2","1","3","2","1","1","1","1","1","2","1","2","1","1","9","1","9","1","1","1","2","3","2","2","2","2","1","2","1","2","2","1","1","2","1",2.83870967741936,44,"Employed"
"203743","2","June","English","3"," 5","2","Male","1","2","1","3","2","1","1","1","1","1","2","1","2","1","1","9","1","9","1","1","1","2","3","2","2","2","2","1","2","1","2","2","1","1","2","1",2.83870967741936,44,"Employed"
"203743","2","June","English","3"," 5","2","Male","1","2","1","3","2","1","1","1","1","1","2","1","2","1","1","9","1","9","1","1","1","2","3","2","2","2","2","1","2","1","2","2","1","1","2","1",2.83870967741936,44,"Employed"
"203746","2","June","English","3","48","2","Male","2","3","1","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","2","2","1","1","1","2","9","1","1","9",4.32258064516129,42,"Employed"
"203746","2","June","English","3","48","2","Male","2","3","1","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","2","2","1","1","1","2","9","1","1","9",4.32258064516129,42,"Employed"
"203746","2","June","English","3","48","2","Male","2","3","1","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","2","2","1","1","1","2","9","1","1","9",4.32258064516129,42,"Employed"
"203746","2","June","English","3","48","2","Male","2","3","1","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","2","2","1","1","1","2","9","1","1","9",4.32258064516129,42,"Employed"
"203753","2","June","Spanish","4"," 6","1","Female","2","3","1","5","1","1","1","1","1","1","2","9","2","2","1","2","9","1","3","2","1","2","3","2","2","2","2","6","3","1","1","2","9","3","1","4",7.16129032258065,40,"Employed"
"203753","2","June","Spanish","4"," 6","1","Female","2","3","1","5","1","1","1","1","1","1","2","9","2","2","1","2","9","1","3","2","1","2","3","2","2","2","2","6","3","1","1","2","9","3","1","4",7.16129032258065,40,"Employed"
"203753","2","June","Spanish","4"," 6","1","Female","2","3","1","5","1","1","1","1","1","1","2","9","2","2","1","2","9","1","3","2","1","2","3","2","2","2","2","6","3","1","1","2","9","3","1","4",7.16129032258065,40,"Employed"
"203753","2","June","Spanish","4"," 6","1","Female","2","3","1","5","1","1","1","1","1","1","2","9","2","2","1","2","9","1","3","2","1","2","3","2","2","2","2","6","3","1","1","2","9","3","1","4",7.16129032258065,40,"Employed"
"203753","2","June","Spanish","4"," 6","1","Female","2","3","1","5","1","1","1","1","1","1","2","9","2","2","1","2","9","1","3","2","1","2","3","2","2","2","2","6","3","1","1","2","9","3","1","4",7.16129032258065,40,"Employed"
"203753","2","June","Spanish","4"," 6","1","Female","2","3","1","5","1","1","1","1","1","1","2","9","2","2","1","2","9","1","3","2","1","2","3","2","2","2","2","6","3","1","1","2","9","3","1","4",7.16129032258065,40,"Employed"
"203753","2","June","Spanish","4"," 6","1","Female","2","3","1","5","1","1","1","1","1","1","2","9","2","2","1","2","9","1","3","2","1","2","3","2","2","2","2","6","3","1","1","2","9","3","1","4",7.16129032258065,40,"Employed"
"203761","2","June","English","3","51","1","Male","2","2","1","2","1","1","1","1","1","1","2","1","1","2","2","2","2","2","9","1","2","2","1","1","2","2","3","1","2","2","2","2","2","3","2","2",2,40,"Employed"
"203761","2","June","English","3","51","1","Male","2","2","1","2","1","1","1","1","1","1","2","1","1","2","2","2","2","2","9","1","2","2","1","1","2","2","3","1","2","2","2","2","2","3","2","2",2,40,"Employed"
"203766","2","June","English","1","36","1","Male","3","3","1","3","1","1","1","1","1","1","2","1","1","2","2","1","3","2","2","1","1","2","3","2","2","2","2","1","3","1","1","2","2","3","2","1",5.19354838709677,49,"Employed"
"203766","2","June","English","1","36","1","Male","3","3","1","3","1","1","1","1","1","1","2","1","1","2","2","1","3","2","2","1","1","2","3","2","2","2","2","1","3","1","1","2","2","3","2","1",5.19354838709677,49,"Employed"
"203766","2","June","English","1","36","1","Male","3","3","1","3","1","1","1","1","1","1","2","1","1","2","2","1","3","2","2","1","1","2","3","2","2","2","2","1","3","1","1","2","2","3","2","1",5.19354838709677,49,"Employed"
"203766","2","June","English","1","36","1","Male","3","3","1","3","1","1","1","1","1","1","2","1","1","2","2","1","3","2","2","1","1","2","3","2","2","2","2","1","3","1","1","2","2","3","2","1",5.19354838709677,49,"Employed"
"203766","2","June","English","1","36","1","Male","3","3","1","3","1","1","1","1","1","1","2","1","1","2","2","1","3","2","2","1","1","2","3","2","2","2","2","1","3","1","1","2","2","3","2","1",5.19354838709677,49,"Employed"
"203768","2","June","English","1","34","1","Female","4","4","1","2","1","1","1","1","1","1","2","2","1","2","9","1","2","2","2","2","1","1","3","1","9","9","2","6","9","2","9","9","9","9","9","9",2.45161290322581,40.8,"Employed"
"203768","2","June","English","1","34","1","Female","4","4","1","2","1","1","1","1","1","1","2","2","1","2","9","1","2","2","2","2","1","1","3","1","9","9","2","6","9","2","9","9","9","9","9","9",2.45161290322581,40.8,"Employed"
"203769","2","July","Spanish","1","34","2","Male","1","2","1","1","1","1","9","1","1","1","2","1","1","3","2","2","2","2","1","2","1","1","3","9","1","2","2","2","3","2","1","1","2","1","1","1",4.96774193548387,53,"Unemployed"
"203769","2","July","Spanish","1","34","2","Male","1","2","1","1","1","1","9","1","1","1","2","1","1","3","2","2","2","2","1","2","1","1","3","9","1","2","2","2","3","2","1","1","2","1","1","1",4.96774193548387,53,"Unemployed"
"203769","2","July","Spanish","1","34","2","Male","1","2","1","1","1","1","9","1","1","1","2","1","1","3","2","2","2","2","1","2","1","1","3","9","1","2","2","2","3","2","1","1","2","1","1","1",4.96774193548387,53,"Unemployed"
"203769","2","July","Spanish","1","34","2","Male","1","2","1","1","1","1","9","1","1","1","2","1","1","3","2","2","2","2","1","2","1","1","3","9","1","2","2","2","3","2","1","1","2","1","1","1",4.96774193548387,53,"Unemployed"
"203769","2","July","Spanish","1","34","2","Male","1","2","1","1","1","1","9","1","1","1","2","1","1","3","2","2","2","2","1","2","1","1","3","9","1","2","2","2","3","2","1","1","2","1","1","1",4.96774193548387,53,"Unemployed"
"203778","2","June","English","2","29","1","Female","1","2","1","2","1","1","1","1","1","1","2","2","1","1","3","9","2","9","2","9","2","2","3","1","2","2","4","1","2","2","1","2","2","2","2","1",2.93548387096774,56,"Employed"
"203778","2","June","English","2","29","1","Female","1","2","1","2","1","1","1","1","1","1","2","2","1","1","3","9","2","9","2","9","2","2","3","1","2","2","4","1","2","2","1","2","2","2","2","1",2.93548387096774,56,"Employed"
"203778","2","June","English","2","29","1","Female","1","2","1","2","1","1","1","1","1","1","2","2","1","1","3","9","2","9","2","9","2","2","3","1","2","2","4","1","2","2","1","2","2","2","2","1",2.93548387096774,56,"Employed"
"203785","2","June","English","3","51","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","1","2","3","1","2","3","2","2","2","1","1","2","2","2","2","6","5","2","2","2","2","3","2","4",7.16129032258065,24,"Employed"
"203785","2","June","English","3","51","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","1","2","3","1","2","3","2","2","2","1","1","2","2","2","2","6","5","2","2","2","2","3","2","4",7.16129032258065,24,"Employed"
"203785","2","June","English","3","51","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","1","2","3","1","2","3","2","2","2","1","1","2","2","2","2","6","5","2","2","2","2","3","2","4",7.16129032258065,24,"Employed"
"203785","2","June","English","3","51","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","1","2","3","1","2","3","2","2","2","1","1","2","2","2","2","6","5","2","2","2","2","3","2","4",7.16129032258065,24,"Employed"
"203785","2","June","English","3","51","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","1","2","3","1","2","3","2","2","2","1","1","2","2","2","2","6","5","2","2","2","2","3","2","4",7.16129032258065,24,"Employed"
"203785","2","June","English","3","51","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","1","2","3","1","2","3","2","2","2","1","1","2","2","2","2","6","5","2","2","2","2","3","2","4",7.16129032258065,24,"Employed"
"203785","2","June","English","3","51","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","1","2","3","1","2","3","2","2","2","1","1","2","2","2","2","6","5","2","2","2","2","3","2","4",7.16129032258065,24,"Employed"
"203786","2","June","English","2","39","2","Female","1","1","1","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","1","2","2","3","1","2","2","3","1","2","2","3","2","2","3","2","1",3.45161290322581,30,"Employed"
"203786","2","June","English","2","39","2","Female","1","1","1","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","1","2","2","3","1","2","2","3","1","2","2","3","2","2","3","2","1",3.45161290322581,30,"Employed"
"203786","2","June","English","2","39","2","Female","1","1","1","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","1","2","2","3","1","2","2","3","1","2","2","3","2","2","3","2","1",3.45161290322581,30,"Employed"
"203804","2","July","Spanish","1","34","2","Female","3","4","1","3","1","1","1","1","1","2","2","2","1","9","3","2","3","2","3","1","1","8","3","2","2","2","1","1","2","2","1","2","2","3","1","1",3.16129032258065,60,"Employed"
"203804","2","July","Spanish","1","34","2","Female","3","4","1","3","1","1","1","1","1","2","2","2","1","9","3","2","3","2","3","1","1","8","3","2","2","2","1","1","2","2","1","2","2","3","1","1",3.16129032258065,60,"Employed"
"203804","2","July","Spanish","1","34","2","Female","3","4","1","3","1","1","1","1","1","2","2","2","1","9","3","2","3","2","3","1","1","8","3","2","2","2","1","1","2","2","1","2","2","3","1","1",3.16129032258065,60,"Employed"
