"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","age","empl","salary"
"200592","2","June","English","3","48","2","Male","1","1","1","2","1","1","1","1","1","1","1","1","2","2","1","1","3","1","3","1","1","2","2","2","2","2","3","1","2","1","3","2","2","3","2","1",36,"Employed",7
"200592","2","June","English","3","48","2","Male","1","1","1","2","1","1","1","1","1","1","1","1","2","2","1","1","3","1","3","1","1","2","2","2","2","2","3","1","2","1","3","2","2","3","2","1",36,"Employed",7
"200592","2","June","English","3","48","2","Male","1","1","1","2","1","1","1","1","1","1","1","1","2","2","1","1","3","1","3","1","1","2","2","2","2","2","3","1","2","1","3","2","2","3","2","1",36,"Employed",7
"200605","2","June","English","1","36","2","Male","2","3","1","2","1","1","1","1","1","1","1","1","1","1","3","1","2","2","3","9","2","8","1","1","2","2","2","6","2","2","1","1","2","3","2","2",21,"Unemployed",1
"200605","2","June","English","1","36","2","Male","2","3","1","2","1","1","1","1","1","1","1","1","1","1","3","1","2","2","3","9","2","8","1","1","2","2","2","6","2","2","1","1","2","3","2","2",21,"Unemployed",1
"200605","2","June","English","1","36","2","Male","2","3","1","2","1","1","1","1","1","1","1","1","1","1","3","1","2","2","3","9","2","8","1","1","2","2","2","6","2","2","1","1","2","3","2","2",21,"Unemployed",1
"200608","2","June","English","1","42","2","Female","1","2","1","1","1","1","1","2","1","1","1","1","1","2","9","2","1","9","1","1","2","2","3","1","1","2","1","6","2","2","2","2","1","3","2","1",23,"Employed",4
"200608","2","June","English","1","42","2","Female","1","2","1","1","1","1","1","2","1","1","1","1","1","2","9","2","1","9","1","1","2","2","3","1","1","2","1","6","2","2","2","2","1","3","2","1",23,"Employed",4
"200608","2","June","English","1","42","2","Female","1","2","1","1","1","1","1","2","1","1","1","1","1","2","9","2","1","9","1","1","2","2","3","1","1","2","1","6","2","2","2","2","1","3","2","1",23,"Employed",4
"200608","2","June","English","1","42","2","Female","1","2","1","1","1","1","1","2","1","1","1","1","1","2","9","2","1","9","1","1","2","2","3","1","1","2","1","6","2","2","2","2","1","3","2","1",23,"Employed",4
"200608","2","June","English","1","42","2","Female","1","2","1","1","1","1","1","2","1","1","1","1","1","2","9","2","1","9","1","1","2","2","3","1","1","2","1","6","2","2","2","2","1","3","2","1",23,"Employed",4
"200608","2","June","English","1","42","2","Female","1","2","1","1","1","1","1","2","1","1","1","1","1","2","9","2","1","9","1","1","2","2","3","1","1","2","1","6","2","2","2","2","1","3","2","1",23,"Employed",4
"200613","2","June","English","3","47","1","Male","1","2","1","1","1","1","1","2","1","1","1","1","1","3","2","1","3","9","2","2","2","2","3","1","1","2","1","1","4","2","2","2","2","3","2","1",26,"Employed",5
"200613","2","June","English","3","47","1","Male","1","2","1","1","1","1","1","2","1","1","1","1","1","3","2","1","3","9","2","2","2","2","3","1","1","2","1","1","4","2","2","2","2","3","2","1",26,"Employed",5
"200614","2","June","English","1","42","2","Male","1","1","1","3","2","1","2","2","2","2","2","9","2","9","9","9","9","9","9","1","2","2","3","2","2","2","1","1","6","1","3","2","2","1","2","9",34.2,"Employed",10
"200614","2","June","English","1","42","2","Male","1","1","1","3","2","1","2","2","2","2","2","9","2","9","9","9","9","9","9","1","2","2","3","2","2","2","1","1","6","1","3","2","2","1","2","9",34.2,"Employed",10
"200614","2","June","English","1","42","2","Male","1","1","1","3","2","1","2","2","2","2","2","9","2","9","9","9","9","9","9","1","2","2","3","2","2","2","1","1","6","1","3","2","2","1","2","9",34.2,"Employed",10
"200628","2","June","English","3","12","2","Male","3","3","1","2","1","1","2","1","1","2","1","9","2","9","1","1","2","9","9","1","1","2","3","2","2","9","1","6","2","2","3","1","2","9","2","9",57,"Employed",1
"200629","2","June","Spanish","3","12","2","Male","1","2","1","3","2","1","1","1","1","1","1","1","2","3","2","1","3","2","3","1","1","2","3","2","2","2","3","1","2","2","1","2","2","1","1","4",47,"Employed",2
