"psraid","sample","int_date","lang","usr","cregion","state","form","sex","q1","q3","eminuse","intmob","intfreq","home4nw","bbhome1","bbhome2","bbhome3a","bbhome3b","bbhome3c","bbhome3d","bbhome3e","device1a","smart1","q4","bbsmart1","bbsmart2","bbsmart3a","bbsmart3b","bbsmart3c","bbsmart3d","bbsmart3e","bbsmart3f","bbsmart4","cable1","cable2","cable3a","cable3b","cable3c","act19","act87a","act87b","act137","q5a","q5b","q5c","q5d","q5e","q5f","date1a","date2a","date3a","date3b","date4a","date4b","date4c","date4d","date4e","date4f","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","emplnw","emptype1","emptype2","emptype3","stud","job1a","job1b","job1c","job1d","job1e","job1f","job2","job3a","job3b","job3c","job3d","job3e","job3f","job3g","job3h","job4","smjob1","smjob2a","smjob2b","smjob2c","smjob2d","smjob2e","smjob3","smjob4a","smjob4b","smjob4c","smjob4d","smjob4e","snsjob1a","snsjob1b","snsjob1c","snsjob2a","snsjob2b","job5a","job5b","job5c","job5d","auto1a","auto1b","auto1c","auto1d","auto1e","auto2","auto3","age","marital","hh1","par","kidage1","kidage2","kidage3","educ2","edinst","disa","party","partyln","ideo","hisp","birth_hisp","race","inc","ql1a","qc1","zipcode","weight","standwt"
204457,2,63015,1,"S",4,6,2,2,2,3,1,1,2,1,2,NA,3,3,3,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,3,2,2,2,8,1,2,2,4,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,6,2,2,NA,NA,NA,5,2,2,2,NA,4,1,1,6,4,NA,1,90301,7.16129032258065,2.28641163098979
204471,2,63015,1,"S",2,18,2,1,2,2,1,1,2,1,2,NA,1,1,1,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,2,2,NA,1,2,2,1,2,2,1,1,1,2,3,2,2,3,2,1,2,2,1,1,2,5,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,1,1,2,4,4,4,4,4,3,2,49,1,2,1,0,1,2,3,NA,1,2,NA,3,2,NA,1,5,NA,1,47172,3.61290322580645,1.15350496698584
204473,2,63015,1,"S",1,34,2,2,2,3,1,1,2,1,2,NA,3,1,3,3,3,NA,8,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,NA,1,1,1,1,2,1,1,1,2,8,2,8,2,8,2,1,2,NA,2,2,1,NA,3,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,1,2,2,4,4,4,3,4,1,3,26,6,2,2,NA,NA,NA,5,NA,2,3,8,8,2,NA,1,6,NA,1,8054,5.58064516129032,1.78175320793349
204482,2,63015,1,"S",3,13,1,2,3,4,2,2,NA,NA,NA,NA,3,1,3,8,1,NA,2,4,2,2,1,1,NA,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,1,2,8,1,8,8,8,8,2,1,NA,6,NA,NA,NA,2,3,3,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,1,4,2,NA,NA,NA,2,8,1,3,8,4,2,NA,1,1,NA,2,30016,3.96774193548387,1.26679563338624
204494,2,63015,1,"S",3,51,2,1,2,2,1,1,2,1,2,NA,3,1,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,1,2,1,2,2,2,2,2,2,1,2,8,1,2,3,2,8,3,8,8,8,1,NA,1,1,1,NA,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4,4,4,4,3,3,47,1,2,2,NA,NA,NA,6,NA,2,1,NA,2,2,NA,2,8,NA,1,20136,1.51612903225806,0.484060120074415
204499,2,63015,1,"S",2,26,1,1,2,2,1,2,2,1,2,NA,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,1,2,2,1,NA,NA,NA,2,2,2,2,1,1,2,2,1,1,2,3,1,8,3,8,3,1,1,NA,1,1,2,1,3,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,4,4,4,2,4,2,3,55,1,2,2,NA,NA,NA,8,NA,2,3,1,3,2,NA,1,6,NA,1,49501,1,0.319273696219295
204505,2,63015,1,"S",3,48,2,2,2,3,1,1,2,2,NA,NA,1,1,1,2,2,NA,1,NA,2,1,1,2,1,2,2,1,1,1,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,3,3,2,1,2,2,4,NA,NA,NA,3,3,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,53,1,2,2,NA,NA,NA,5,NA,1,1,NA,1,2,NA,1,6,NA,1,78644,2.96774193548387,0.947521937166941
204508,2,63015,1,"S",3,48,1,1,1,2,1,1,2,1,2,NA,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,2,1,2,NA,NA,NA,2,2,2,2,2,2,8,8,8,8,2,8,9,8,8,8,8,8,8,NA,1,2,2,2,3,1,1,1,8,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,1,1,1,4,4,4,4,4,1,3,43,9,1,1,0,1,1,6,NA,2,1,NA,3,2,NA,1,99,NA,1,76248,2.03225806451613,0.648846543929535
204512,2,63015,1,"S",4,8,2,2,2,3,1,1,2,1,2,NA,3,3,8,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,9,2,9,9,9,9,9,9,9,9,2,3,1,9,9,9,9,8,1,NA,1,1,2,2,3,1,1,1,9,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,1,4,4,4,4,4,1,3,44,1,3,2,NA,NA,NA,5,NA,2,9,9,9,2,NA,9,99,NA,1,80027,5.58064516129032,1.78175320793349
204513,2,63015,1,"S",4,53,1,2,4,4,1,1,2,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,1,NA,1,2,2,1,NA,NA,NA,2,2,1,2,1,1,2,2,1,1,1,1,3,8,2,8,1,1,2,2,2,1,1,NA,3,4,4,4,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,2,1,1,2,4,4,8,4,1,8,31,3,2,1,0,1,0,3,NA,2,3,8,2,2,NA,1,1,NA,2,98003,6.51612903225806,2.08042860117089
204516,2,63015,1,"S",4,53,1,2,2,3,1,1,4,1,2,NA,1,1,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,2,2,1,NA,NA,NA,2,2,1,2,1,1,2,2,1,1,2,1,2,2,3,8,2,1,1,NA,1,1,1,NA,3,3,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,1,3,4,4,1,2,2,48,2,3,2,NA,NA,NA,4,NA,2,2,NA,3,2,NA,1,7,NA,1,98065,4.06451612903226,1.29769308785907
204520,2,63015,1,"U",4,6,2,1,1,3,1,1,2,1,8,NA,3,3,1,1,1,NA,1,NA,1,2,2,1,2,1,2,2,4,2,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,3,2,3,1,1,2,1,1,4,1,NA,3,3,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,23,6,3,2,NA,NA,NA,3,NA,2,3,2,5,1,1,6,2,NA,2,92701,4.16129032258065,1.32859054233191
204531,2,63015,1,"R",3,28,1,2,1,2,1,1,2,1,2,NA,2,1,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,2,1,1,NA,NA,NA,2,2,1,2,2,2,2,1,2,1,1,1,2,1,2,3,2,1,1,2,4,NA,NA,NA,3,1,1,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,57,1,2,2,NA,NA,NA,6,NA,1,3,1,2,2,NA,4,4,NA,1,38847,2.45161290322581,0.782735513311821
204533,2,70515,2,"S",2,18,1,1,1,2,1,1,1,2,NA,NA,3,2,3,2,3,NA,1,NA,2,2,2,1,1,1,2,2,3,1,NA,NA,NA,NA,1,1,NA,2,1,1,1,NA,NA,NA,2,2,2,1,1,2,2,2,2,1,2,8,1,2,2,1,3,1,1,NA,1,2,1,NA,3,2,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,21,6,2,1,0,1,0,3,NA,2,3,2,4,1,3,1,3,NA,2,46410,2.35483870967742,0.751838058838985
204537,2,63015,1,"U",3,47,2,1,3,3,1,2,2,1,2,NA,1,1,1,1,1,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,2,2,2,2,NA,2,2,1,8,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,1,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,3,3,3,3,1,2,35,6,1,2,NA,NA,NA,8,NA,2,3,9,5,2,NA,2,3,NA,1,37214,1.32258064516129,0.422265211128745
204541,2,63015,2,"S",4,53,1,2,2,3,1,1,1,1,2,NA,1,1,2,1,1,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,1,2,1,NA,NA,NA,2,NA,2,2,2,8,1,2,2,1,2,2,2,2,8,8,3,1,1,NA,4,NA,NA,NA,3,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,40,1,4,1,0,0,1,1,NA,2,3,8,2,1,3,6,2,NA,2,98783,7.16129032258065,2.28641163098979
204544,2,63015,1,"S",4,6,2,1,1,2,1,1,2,1,2,NA,1,3,1,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,8,2,2,8,2,1,1,2,4,NA,NA,NA,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20,6,3,2,NA,NA,NA,4,2,2,3,1,3,2,NA,1,7,NA,1,92027,4.51612903225806,1.4418812087323
204545,2,63015,1,"S",3,48,1,1,2,2,1,1,1,1,2,NA,3,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,2,2,2,2,1,2,2,1,2,1,1,1,3,8,1,3,1,2,2,1,2,2,1,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,8,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,2,1,1,1,1,4,18,6,3,2,NA,NA,NA,3,NA,2,3,2,3,1,1,2,4,NA,2,76522,2.64516129032258,0.844530422257491
204548,2,63015,1,"S",2,29,1,2,2,3,1,1,2,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,2,1,1,NA,NA,NA,2,2,2,2,8,8,2,2,2,1,1,2,2,2,2,2,3,1,2,2,1,3,2,2,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,8,1,3,3,1,1,2,47,1,2,1,0,0,1,5,NA,1,3,2,4,2,NA,1,7,NA,2,64011,2.87096774193548,0.916624482694106
204551,2,70215,1,"R",3,48,1,2,2,3,1,1,2,1,2,NA,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,1,1,3,1,1,3,1,3,2,2,2,1,5,2,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,4,4,4,4,4,1,3,37,1,2,1,0,2,0,8,NA,2,9,9,9,2,NA,1,7,NA,1,76255,2.93548387096774,0.937222785675996
204556,2,63015,1,"R",4,53,2,1,1,3,1,1,1,1,2,NA,3,1,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,1,2,1,2,2,2,2,2,2,2,8,2,2,1,2,2,2,2,8,2,1,2,2,1,6,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,1,1,2,2,1,3,1,1,1,2,1,1,2,1,2,2,1,1,1,1,4,4,4,4,4,1,3,42,1,3,1,0,1,3,6,NA,2,1,NA,2,2,NA,1,6,NA,1,98532,2.06451612903226,0.65914569542048
204560,2,70215,1,"S",3,51,1,1,2,2,1,1,2,1,8,NA,2,2,2,2,2,NA,1,NA,8,2,2,2,2,2,8,1,NA,1,NA,NA,NA,NA,2,2,NA,2,2,2,1,NA,NA,NA,2,2,1,1,1,1,2,1,1,2,1,1,3,2,1,2,2,1,2,2,1,1,1,NA,3,2,2,1,2,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4,4,4,4,1,3,33,1,2,1,2,0,0,3,NA,2,1,NA,3,2,NA,1,8,NA,2,20112,4.61290322580645,1.47277866320514
204563,2,70915,1,"U",3,12,1,1,2,4,1,1,4,2,NA,NA,3,8,8,3,3,NA,1,NA,1,1,1,2,1,2,8,2,1,1,NA,NA,NA,NA,2,2,NA,2,1,1,1,NA,NA,NA,2,2,2,2,1,1,2,8,2,1,2,8,8,8,8,8,8,2,1,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,54,1,2,1,0,0,1,7,NA,1,2,NA,2,2,NA,2,1,NA,2,32616,2.41935483870968,0.772436361820875
204565,2,70215,1,"U",3,10,2,2,1,8,1,1,5,2,NA,NA,2,8,8,8,2,NA,2,2,2,2,1,2,NA,1,2,2,1,1,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,1,1,2,NA,2,2,2,1,8,1,2,1,1,1,2,8,8,8,3,1,1,2,4,NA,NA,NA,3,3,3,8,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,52,1,1,2,NA,NA,NA,3,NA,2,8,2,9,2,NA,2,3,NA,2,19904,4.38709677419355,1.40068460276852
204567,2,70215,1,"S",1,36,1,1,1,2,1,1,2,1,2,NA,2,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,2,1,NA,NA,NA,2,2,2,2,1,1,2,2,2,1,1,2,2,3,2,3,8,1,2,2,1,4,1,NA,3,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,1,4,4,4,4,4,1,2,25,1,2,2,NA,NA,NA,3,NA,2,3,1,3,2,NA,1,6,NA,1,12020,4.06451612903226,1.29769308785907
204569,2,70215,1,"U",1,34,1,1,3,4,2,2,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,2,1,1,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,3,3,1,1,2,1,1,2,2,4,NA,NA,NA,3,3,1,2,1,1,2,1,2,2,2,2,2,1,1,2,7,1,1,1,1,1,1,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,41,1,2,1,0,1,0,3,NA,2,2,NA,3,2,NA,2,99,NA,1,8618,5.83870967741936,1.86414641986105
204572,2,70215,1,"U",2,26,2,2,1,2,1,1,1,1,2,NA,3,3,3,3,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,3,2,1,2,2,1,1,1,NA,3,1,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,1,4,4,4,4,3,2,2,55,6,1,2,NA,NA,NA,4,NA,2,3,1,2,2,NA,1,5,NA,2,49509,3.03225806451613,0.968120240148831
204573,2,70215,1,"U",1,36,2,1,1,3,1,1,4,2,NA,NA,1,1,1,2,1,NA,1,NA,1,2,1,1,1,1,2,2,3,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1,8,3,1,2,1,1,NA,4,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27,6,1,1,1,1,0,3,4,2,3,8,1,1,1,4,2,NA,1,14609,1.54838709677419,0.49435927156536
204576,2,70215,1,"R",3,12,1,2,2,3,1,1,2,1,2,NA,3,1,2,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,2,2,2,1,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,8,1,1,NA,1,4,2,1,3,2,2,1,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,4,4,4,4,4,3,2,64,1,2,2,NA,NA,NA,6,NA,2,1,NA,1,2,NA,1,5,NA,1,32091,1.45161290322581,0.463461817092525
204577,2,70215,1,"U",1,36,1,2,2,2,1,1,2,1,2,NA,1,1,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,NA,1,1,2,1,NA,NA,NA,2,2,2,2,1,1,2,2,1,1,2,2,1,8,2,2,2,1,2,NA,1,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,4,4,4,4,4,1,3,30,1,2,2,NA,NA,NA,8,NA,2,1,NA,3,2,NA,1,6,NA,2,10940,3.32258064516129,1.06081260356734
204586,2,70215,1,"R",3,13,1,1,2,3,1,1,2,2,NA,NA,2,1,1,1,1,NA,1,NA,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,NA,1,2,2,1,NA,NA,NA,2,2,2,2,2,8,8,8,2,8,2,1,2,3,1,2,2,2,2,NA,1,3,1,NA,3,1,3,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,4,4,4,4,4,4,1,30,1,2,1,1,0,0,2,NA,2,3,1,2,2,NA,2,2,NA,2,31028,3.74193548387097,1.19470157294962
204588,2,70215,1,"U",2,26,1,2,3,4,1,1,2,1,2,NA,3,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,2,1,1,2,1,2,2,8,1,2,1,1,3,3,2,8,1,2,2,2,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,3,2,1,0,1,0,4,NA,1,2,NA,3,2,NA,4,3,NA,2,48238,7.16129032258065,2.28641163098979
204610,2,70215,1,"S",1,34,2,1,1,4,1,1,1,1,2,NA,1,1,3,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,8,2,8,3,2,1,NA,1,3,2,2,3,2,2,3,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,4,4,4,3,4,3,3,63,1,6,1,0,0,3,8,NA,2,1,NA,2,2,NA,1,99,NA,1,7461,1.83870967741935,0.587051634983865
204611,2,70215,1,"U",2,26,2,1,1,4,1,2,2,1,2,NA,3,3,8,3,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,NA,1,1,NA,NA,NA,2,2,2,1,NA,1,2,1,1,2,8,2,8,1,1,2,3,2,3,8,1,2,2,1,1,2,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,1,1,2,2,4,4,4,2,2,2,49,6,2,2,NA,NA,NA,4,NA,2,3,1,2,2,NA,1,6,NA,1,48150,4.74193548387097,1.51397526916892
204615,2,70215,1,"S",3,12,2,1,1,2,1,1,2,1,2,NA,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,1,2,2,1,1,1,2,2,2,8,1,1,1,1,1,8,3,2,1,2,2,5,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,4,2,2,2,2,50,1,2,2,NA,NA,NA,6,NA,2,1,NA,3,2,NA,1,9,NA,1,33157,2.12903225806452,0.679743998402371
204628,2,70215,1,"R",2,18,1,2,2,3,1,1,2,1,2,NA,2,1,2,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,2,1,1,NA,NA,NA,2,2,2,2,1,1,2,2,1,2,2,3,3,1,8,2,2,1,2,NA,1,1,1,NA,3,3,2,1,2,3,1,1,2,2,2,2,1,2,1,2,7,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,4,4,4,4,4,2,3,51,1,2,2,NA,NA,NA,5,NA,2,3,2,1,2,NA,1,6,NA,2,47634,2.87096774193548,0.916624482694106
204633,2,70215,1,"S",2,20,1,1,1,2,1,1,2,1,2,NA,2,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,1,2,2,1,NA,NA,NA,2,2,1,1,1,2,2,2,1,1,2,8,1,8,3,8,3,1,1,NA,1,1,2,5,3,2,1,2,2,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,3,3,3,3,3,2,2,70,1,2,2,NA,NA,NA,4,NA,2,3,2,3,2,NA,1,7,NA,1,66208,1.67741935483871,0.53555587752914
204634,2,71015,2,"S",3,48,2,1,2,2,1,1,2,1,2,NA,3,1,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,8,2,8,8,1,1,1,1,3,1,NA,3,3,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,44,6,2,2,NA,NA,NA,5,NA,1,1,NA,2,1,3,1,3,NA,2,76180,6.48387096774194,2.07012944967995
204640,2,70215,1,"S",2,29,2,1,3,4,1,2,4,2,NA,NA,2,1,1,1,1,NA,2,1,1,1,1,2,NA,2,2,2,NA,2,1,2,1,2,2,NA,1,2,NA,NA,NA,2,2,2,2,NA,1,2,2,2,1,2,1,1,1,8,1,3,8,8,3,1,1,2,1,6,2,1,3,3,4,3,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,3,4,4,2,4,2,3,59,1,2,2,NA,NA,NA,8,NA,1,1,NA,2,2,NA,1,2,NA,2,64779,1.48387096774194,0.47376096858347
